Review_ID,Review_Text,Rating,Sentiment_Label,Sentiment_Score,Category,Platform,Review_Date,Month,Helpful_Votes,Verified_Purchase
REV05254,Superb quality! Will definitely buy again. outstanding service overall.,4,Positive,0.894,Toys,Flipkart,2023-05-26,2023-05,139,Yes
REV05255,"Excellent! Delivery was quick, product works smoothly.",5,Positive,0.573,Beauty,Myntra,2024-05-16,2024-05,124,Yes
REV05256,Superb quality! Will definitely buy again. incredible service overall.,5,Positive,0.664,Beauty,Meesho,2023-08-30,2023-08,3,No
REV05257,Worst purchase ever. Product is dreadful and not as described.,2,Negative,-0.746,Books,Flipkart,2024-06-10,2024-06,120,Yes
REV05258,Brilliant product. premium packaging and arrived on time.,5,Positive,0.703,Beauty,Nykaa,2024-02-03,2024-02,103,No
REV05259,Very disappointed. Product quality is terrible. Not worth the price.,1,Negative,-0.668,Books,Amazon,2023-12-10,2023-12,6,Yes
REV05260,Great value for money. Very remarkable and durable.,4,Positive,0.441,Electronics,Myntra,2024-02-23,2024-02,120,Yes
REV05261,Terrible! terrible product quality. Will not buy again.,1,Negative,-0.8,Sports,Flipkart,2023-03-31,2023-03,28,Yes
REV05262,Okay purchase. Packaging could be better. Works as expected.,3,Neutral,-0.01,Grocery,Nykaa,2023-06-30,2023-06,58,Yes
REV05263,Horrible experience. appalling service and delivery took forever.,2,Negative,-0.367,Sports,Nykaa,2024-09-29,2024-09,83,Yes
REV05264,Fantastic! The item is top-notch and exactly what I needed.,5,Positive,0.728,Beauty,Nykaa,2023-09-10,2023-09,130,Yes
REV05265,Superb quality! Will definitely buy again. excellent service overall.,5,Positive,0.859,Fashion,Nykaa,2024-06-11,2024-06,88,Yes
REV05266,Horrible experience. appalling service and delivery took forever.,2,Negative,-0.402,Health,Nykaa,2023-01-27,2023-01,7,Yes
REV05267,Very satisfied. The product is superb and works as expected.,5,Positive,0.424,Sports,Myntra,2023-05-31,2023-05,84,Yes
REV05268,Fast shipping and the product is fantastic. Very happy with purchase.,5,Positive,0.463,Grocery,Flipkart,2023-05-18,2023-05,47,Yes
REV05269,Fast shipping and the product is incredible. Very happy with purchase.,4,Positive,0.335,Beauty,Nykaa,2023-04-09,2023-04,148,Yes
REV05270,Poor quality. Item broke within a week. mediocre customer support.,1,Negative,-0.913,Beauty,Myntra,2024-12-22,2024-12,17,No
REV05271,Amazing product! outstanding build quality. Five stars!,5,Positive,0.848,Books,Flipkart,2023-04-19,2023-04,148,No
REV05272,Loved it! Product quality is excellent. Would recommend to friends.,5,Positive,0.88,Home & Kitchen,Nykaa,2023-11-28,2023-11,103,No
REV05273,Complete waste of money. Quality is mediocre.,1,Negative,-0.388,Fashion,Flipkart,2024-06-08,2024-06,34,Yes
REV05274,Worst purchase ever. Product is awful and not as described.,1,Negative,-0.921,Beauty,Myntra,2023-09-27,2023-09,93,Yes
REV05275,Complete waste of money. Quality is dreadful.,1,Negative,-0.374,Toys,Amazon,2024-06-04,2024-06,96,No
REV05276,Product is as described. No complaints but nothing great.,3,Neutral,-0.016,Toys,Nykaa,2024-01-05,2024-01,148,Yes
REV05277,It works but I expected more features for this price.,3,Neutral,-0.024,Health,Meesho,2024-02-27,2024-02,103,Yes
REV05278,Poor quality. Item broke within a week. dreadful customer support.,1,Negative,-0.115,Health,Myntra,2024-08-08,2024-08,26,Yes
REV05279,Brilliant product. excellent packaging and arrived on time.,4,Positive,0.921,Home & Kitchen,Myntra,2023-09-15,2023-09,26,No
REV05280,Highly recommend! Product is exactly as described. premium experience.,5,Positive,0.835,Sports,Flipkart,2024-12-26,2024-12,46,Yes
REV05281,Great value for money. Very fantastic and durable.,5,Positive,0.375,Grocery,Flipkart,2024-08-27,2024-08,131,Yes
REV05282,Defective product delivered. terrible response from seller.,2,Negative,-0.768,Fashion,Meesho,2023-07-28,2023-07,83,Yes
REV05283,Great value for money. Very incredible and durable.,4,Positive,0.692,Automotive,Flipkart,2023-01-16,2023-01,60,Yes
REV05284,Very disappointed. Product quality is horrible. Not worth the price.,1,Negative,-0.338,Fashion,Flipkart,2023-11-27,2023-11,81,No
REV05285,Horrible experience. horrible service and delivery took forever.,2,Negative,-0.941,Fashion,Nykaa,2024-03-26,2024-03,16,No
REV05286,Outstanding experience from order to delivery. superb service!,4,Positive,0.74,Toys,Myntra,2024-12-19,2024-12,54,Yes
REV05287,Standard product. Nothing to rave or complain about.,3,Neutral,0.001,Toys,Myntra,2023-06-20,2023-06,27,No
REV05288,Moderate quality. Acceptable for casual use.,3,Neutral,0.014,Home & Kitchen,Amazon,2023-05-25,2023-05,101,Yes
REV05289,Horrible experience. horrible service and delivery took forever.,1,Negative,-0.504,Home & Kitchen,Nykaa,2023-02-12,2023-02,77,Yes
REV05290,Horrible experience. appalling service and delivery took forever.,1,Negative,-0.382,Health,Nykaa,2023-04-13,2023-04,21,No
REV05291,Do not buy! Product quality is horrible. Waste of money.,1,Negative,-0.824,Toys,Flipkart,2023-11-06,2023-11,107,Yes
REV05292,Highly recommend! Product is exactly as described. top-notch experience.,5,Positive,0.59,Sports,Meesho,2024-12-09,2024-12,20,No
REV05293,Fantastic! The item is excellent and exactly what I needed.,4,Positive,0.459,Electronics,Meesho,2024-11-29,2024-11,60,No
REV05294,Poor quality. Item broke within a week. mediocre customer support.,2,Negative,-0.565,Health,Myntra,2024-03-03,2024-03,61,Yes
REV05295,"Excellent! Delivery was quick, product works perfectly.",5,Positive,0.572,Home & Kitchen,Nykaa,2024-04-06,2024-04,109,No
REV05296,Product is as described. No complaints but nothing great.,3,Neutral,-0.089,Automotive,Meesho,2023-04-02,2023-04,43,Yes
REV05297,Outstanding experience from order to delivery. premium service!,5,Positive,0.611,Grocery,Myntra,2024-10-09,2024-10,142,No
REV05298,Very bad experience. Product is horrible and stopped working soon.,1,Negative,-0.299,Health,Flipkart,2023-04-30,2023-04,93,Yes
REV05299,Exceeded my expectations. remarkable packaging and amazing customer support.,5,Positive,0.301,Fashion,Meesho,2024-02-05,2024-02,28,Yes
REV05300,Terrible! horrible product quality. Will not buy again.,1,Negative,-0.457,Home & Kitchen,Meesho,2024-04-22,2024-04,122,Yes
REV05301,"Excellent! Delivery was quick, product works efficiently.",5,Positive,0.707,Sports,Flipkart,2023-04-02,2023-04,91,Yes
REV05302,Awful! Product arrived damaged and support was dreadful.,1,Negative,-0.342,Automotive,Myntra,2023-08-12,2023-08,82,Yes
REV05303,Terrible! pathetic product quality. Will not buy again.,1,Negative,-0.154,Health,Nykaa,2023-06-02,2023-06,109,No
REV05304,Complete waste of money. Quality is horrible.,1,Negative,-0.677,Toys,Nykaa,2024-12-17,2024-12,148,Yes
REV05305,Satisfactory. Delivery took longer than expected but product works.,3,Neutral,0.076,Beauty,Flipkart,2024-04-22,2024-04,131,Yes
REV05306,Awful! Product arrived damaged and support was pathetic.,1,Negative,-0.359,Sports,Flipkart,2024-12-15,2024-12,124,No
REV05307,Amazing product! outstanding build quality. Five stars!,5,Positive,0.354,Beauty,Myntra,2023-04-29,2023-04,54,Yes
REV05308,Do not buy! Product quality is substandard. Waste of money.,2,Negative,-0.455,Electronics,Meesho,2024-01-14,2024-01,145,Yes
REV05309,Horrible experience. pathetic service and delivery took forever.,2,Negative,-0.516,Electronics,Nykaa,2023-08-30,2023-08,146,No
REV05310,Terrible! substandard product quality. Will not buy again.,1,Negative,-0.435,Grocery,Nykaa,2023-05-05,2023-05,52,Yes
REV05311,Average quality. Delivery was on time. Acceptable for the price.,3,Neutral,-0.038,Fashion,Myntra,2024-08-02,2024-08,40,Yes
REV05312,Superb quality! Will definitely buy again. excellent service overall.,5,Positive,0.89,Sports,Flipkart,2023-05-31,2023-05,140,Yes
REV05313,Very disappointed. Product quality is horrible. Not worth the price.,1,Negative,-0.3,Grocery,Meesho,2023-06-12,2023-06,5,Yes
REV05314,Wonderful purchase. remarkable quality and prompt delivery.,5,Positive,0.869,Electronics,Meesho,2023-08-26,2023-08,113,No
REV05315,Brilliant product. excellent packaging and arrived on time.,4,Positive,0.793,Fashion,Nykaa,2023-12-29,2023-12,72,Yes
REV05316,Defective product delivered. dreadful response from seller.,1,Negative,-0.276,Toys,Amazon,2023-04-16,2023-04,69,Yes
REV05317,Terrible experience. Delivery was delayed and product is mediocre.,1,Negative,-0.862,Home & Kitchen,Amazon,2023-06-05,2023-06,150,Yes
REV05318,Average quality. Delivery was on time. Acceptable for the price.,3,Neutral,0.051,Health,Amazon,2023-08-04,2023-08,1,Yes
REV05319,Do not buy! Product quality is terrible. Waste of money.,1,Negative,-0.338,Grocery,Myntra,2023-11-08,2023-11,114,Yes
REV05320,Very disappointed. Product quality is substandard. Not worth the price.,2,Negative,-0.71,Grocery,Nykaa,2023-09-04,2023-09,48,Yes
REV05321,Wonderful purchase. remarkable quality and prompt delivery.,5,Positive,0.839,Beauty,Nykaa,2023-11-17,2023-11,72,Yes
REV05322,Amazing product! superb build quality. Five stars!,4,Positive,0.96,Automotive,Nykaa,2024-10-11,2024-10,78,No
REV05323,Very satisfied. The product is excellent and works as expected.,5,Positive,0.693,Automotive,Flipkart,2023-02-24,2023-02,75,Yes
REV05324,Exceeded my expectations. top-notch packaging and amazing customer support.,5,Positive,0.84,Sports,Nykaa,2023-09-18,2023-09,10,Yes
REV05325,Loved it! Product quality is superb. Would recommend to friends.,5,Positive,0.383,Grocery,Flipkart,2024-05-11,2024-05,52,Yes
REV05326,Horrible experience. dreadful service and delivery took forever.,2,Negative,-0.362,Grocery,Amazon,2023-02-13,2023-02,140,Yes
REV05327,Average quality. Delivery was on time. Acceptable for the price.,3,Neutral,0.025,Home & Kitchen,Amazon,2024-06-28,2024-06,98,Yes
REV05328,Standard product. Nothing to rave or complain about.,3,Neutral,-0.062,Books,Amazon,2023-06-18,2023-06,135,No
REV05329,Horrible experience. awful service and delivery took forever.,2,Negative,-0.405,Automotive,Amazon,2023-01-28,2023-01,39,Yes
REV05330,Moderate quality. Acceptable for casual use.,3,Neutral,-0.052,Health,Meesho,2024-02-13,2024-02,1,Yes
REV05331,Horrible experience. substandard service and delivery took forever.,1,Negative,-0.206,Toys,Meesho,2023-09-03,2023-09,79,Yes
REV05332,Complete waste of money. Quality is awful.,2,Negative,-0.387,Sports,Meesho,2023-12-24,2023-12,47,No
REV05333,Very satisfied. The product is top-notch and works as expected.,5,Positive,0.312,Books,Nykaa,2023-06-10,2023-06,67,Yes
REV05334,Exceeded my expectations. remarkable packaging and amazing customer support.,5,Positive,0.353,Electronics,Nykaa,2023-11-25,2023-11,11,Yes
REV05335,Frustrated with this purchase. Item is substandard and overpriced.,2,Negative,-0.875,Health,Flipkart,2024-01-21,2024-01,87,Yes
REV05336,Horrible experience. awful service and delivery took forever.,1,Negative,-0.235,Books,Flipkart,2024-05-07,2024-05,54,Yes
REV05337,Fast shipping and the product is superb. Very happy with purchase.,5,Positive,0.337,Sports,Nykaa,2023-07-02,2023-07,99,No
REV05338,Frustrated with this purchase. Item is pathetic and overpriced.,1,Negative,-0.498,Toys,Myntra,2024-07-14,2024-07,46,Yes
REV05339,Brilliant product. premium packaging and arrived on time.,5,Positive,0.932,Toys,Myntra,2024-11-27,2024-11,77,Yes
REV05340,Highly disappointing. mediocre packaging and product looks fake.,1,Negative,-0.996,Electronics,Myntra,2023-10-05,2023-10,26,No
REV05341,Highly recommend! Product is exactly as described. outstanding experience.,4,Positive,0.756,Toys,Nykaa,2024-04-12,2024-04,13,Yes
REV05342,Superb quality! Will definitely buy again. superb service overall.,4,Positive,0.973,Home & Kitchen,Amazon,2023-08-02,2023-08,70,Yes
REV05343,Worst purchase ever. Product is mediocre and not as described.,1,Negative,-0.314,Home & Kitchen,Nykaa,2023-02-26,2023-02,116,Yes
REV05344,Defective product delivered. mediocre response from seller.,1,Negative,-0.679,Home & Kitchen,Meesho,2023-04-28,2023-04,54,No
REV05345,Absolutely love this product! remarkable quality and efficiently delivery.,5,Positive,0.949,Books,Flipkart,2024-11-01,2024-11,5,Yes
REV05346,Exceeded my expectations. remarkable packaging and amazing customer support.,5,Positive,0.885,Health,Flipkart,2024-09-29,2024-09,30,Yes
REV05347,Awful! Product arrived damaged and support was pathetic.,1,Negative,-0.813,Toys,Nykaa,2023-11-07,2023-11,88,Yes
REV05348,Do not buy! Product quality is appalling. Waste of money.,2,Negative,-0.642,Health,Flipkart,2023-03-07,2023-03,83,Yes
REV05349,Really bad quality. Product is horrible and not worth it.,2,Negative,-0.932,Grocery,Myntra,2023-11-02,2023-11,53,No
REV05350,Highly recommend! Product is exactly as described. remarkable experience.,5,Positive,0.985,Toys,Meesho,2023-06-29,2023-06,74,Yes
REV05351,Complete waste of money. Quality is horrible.,2,Negative,-0.607,Toys,Myntra,2024-08-20,2024-08,127,No
REV05352,Do not buy! Product quality is awful. Waste of money.,1,Negative,-0.225,Beauty,Meesho,2023-02-23,2023-02,148,No
REV05353,Product is as described. No complaints but nothing great.,3,Neutral,-0.033,Toys,Nykaa,2023-04-12,2023-04,1,Yes
REV05354,Defective product delivered. substandard response from seller.,1,Negative,-0.589,Home & Kitchen,Meesho,2023-11-14,2023-11,67,No
REV05355,Satisfactory. Delivery took longer than expected but product works.,3,Neutral,0.023,Automotive,Amazon,2023-02-17,2023-02,76,No
REV05356,Absolutely love this product! top-notch quality and flawlessly delivery.,5,Positive,0.848,Automotive,Myntra,2023-07-07,2023-07,8,Yes
REV05357,Great value for money. Very remarkable and durable.,4,Positive,0.859,Home & Kitchen,Amazon,2024-10-16,2024-10,40,Yes
REV05358,Exceeded my expectations. outstanding packaging and amazing customer support.,5,Positive,0.422,Sports,Myntra,2024-11-19,2024-11,97,Yes
REV05359,Neither impressed nor disappointed. Product is just okay.,3,Neutral,-0.051,Sports,Nykaa,2023-04-09,2023-04,118,Yes
REV05360,Very bad experience. Product is awful and stopped working soon.,1,Negative,-0.912,Health,Myntra,2024-11-20,2024-11,70,Yes
REV05361,Terrible! dreadful product quality. Will not buy again.,2,Negative,-0.508,Books,Myntra,2023-08-17,2023-08,128,Yes
REV05362,Horrible experience. awful service and delivery took forever.,1,Negative,-0.687,Health,Myntra,2023-12-23,2023-12,36,Yes
REV05363,Very bad experience. Product is substandard and stopped working soon.,1,Negative,-0.108,Electronics,Amazon,2024-08-08,2024-08,140,Yes
REV05364,Highly disappointing. mediocre packaging and product looks fake.,1,Negative,-0.943,Sports,Nykaa,2023-03-23,2023-03,108,Yes
REV05365,Fantastic! The item is excellent and exactly what I needed.,5,Positive,0.803,Toys,Amazon,2023-02-25,2023-02,72,Yes
REV05366,Awful! Product arrived damaged and support was awful.,2,Negative,-0.593,Sports,Amazon,2024-10-26,2024-10,7,Yes
REV05367,Do not buy! Product quality is dreadful. Waste of money.,1,Negative,-0.395,Toys,Nykaa,2023-10-25,2023-10,69,Yes
REV05368,Loved it! Product quality is fantastic. Would recommend to friends.,4,Positive,0.656,Fashion,Nykaa,2023-10-29,2023-10,47,No
REV05369,Very satisfied. The product is excellent and works as expected.,5,Positive,0.422,Electronics,Myntra,2023-12-03,2023-12,79,Yes
REV05370,Wonderful purchase. premium quality and prompt delivery.,4,Positive,0.444,Grocery,Meesho,2024-01-14,2024-01,0,No
REV05371,It works but I expected more features for this price.,3,Neutral,0.099,Electronics,Meesho,2024-11-04,2024-11,23,No
REV05372,Terrible experience. Delivery was delayed and product is dreadful.,2,Negative,-0.265,Automotive,Myntra,2023-06-25,2023-06,142,Yes
REV05373,Very satisfied. The product is incredible and works as expected.,5,Positive,0.555,Grocery,Meesho,2023-06-13,2023-06,15,No
REV05374,Defective product delivered. pathetic response from seller.,2,Negative,-0.626,Fashion,Myntra,2024-11-03,2024-11,99,Yes
REV05375,Awful! Product arrived damaged and support was terrible.,2,Negative,-0.419,Beauty,Amazon,2024-05-24,2024-05,4,Yes
REV05376,Highly recommend! Product is exactly as described. incredible experience.,5,Positive,0.319,Sports,Myntra,2024-09-30,2024-09,150,No
REV05377,Do not buy! Product quality is mediocre. Waste of money.,1,Negative,-0.765,Books,Nykaa,2023-09-25,2023-09,88,No
REV05378,"Excellent! Delivery was quick, product works efficiently.",5,Positive,0.786,Health,Amazon,2023-10-03,2023-10,62,No
REV05379,Moderate quality. Acceptable for casual use.,3,Neutral,-0.0,Fashion,Nykaa,2023-01-03,2023-01,132,Yes
REV05380,Horrible experience. awful service and delivery took forever.,1,Negative,-0.793,Health,Myntra,2024-04-29,2024-04,40,Yes
REV05381,Superb quality! Will definitely buy again. superb service overall.,4,Positive,0.741,Electronics,Meesho,2024-03-28,2024-03,25,Yes
REV05382,Very bad experience. Product is appalling and stopped working soon.,1,Negative,-0.329,Health,Amazon,2024-05-11,2024-05,131,Yes
REV05383,Great value for money. Very outstanding and durable.,4,Positive,0.655,Home & Kitchen,Amazon,2023-05-26,2023-05,78,Yes
REV05384,Horrible experience. dreadful service and delivery took forever.,2,Negative,-0.899,Automotive,Nykaa,2024-05-17,2024-05,25,No
REV05385,It works but I expected more features for this price.,3,Neutral,-0.029,Electronics,Myntra,2023-04-25,2023-04,36,Yes
